ano,mes,delegacia,populacao,densidade_demografica,idh,furtos,roubos,homicidios_dolosos,lesao_corporal,estelionato,trafico_drogas,total_ocorrencias,trimestre,taxa_por_100k,mes_sin,mes_cos
2019,9,Diadema,420000,13000,0.75,177,98,3,59,38,45,492,3,117.14285714285715,-1.0,-1.8369701987210297e-16
2019,10,Diadema,420000,13000,0.75,130,105,3,52,48,38,454,4,108.0952380952381,-0.8660254037844386,0.5000000000000001
2019,11,Diadema,420000,13000,0.75,105,101,3,51,42,38,427,4,101.66666666666666,-0.5000000000000004,0.8660254037844384
2019,12,Diadema,420000,13000,0.75,148,114,3,55,59,47,508,4,120.95238095238095,-2.4492935982947064e-16,1.0
2020,1,Diadema,420000,13000,0.75,116,86,2,46,31,25,368,1,87.61904761904762,0.49999999999999994,0.8660254037844387
2020,2,Diadema,420000,13000,0.75,133,97,3,54,33,24,423,1,100.71428571428571,0.8660254037844386,0.5000000000000001
2020,3,Diadema,420000,13000,0.75,127,115,3,57,42,41,477,1,113.57142857142857,1.0,6.123233995736766e-17
2020,4,Diadema,420000,13000,0.75,161,117,3,64,52,39,519,2,123.57142857142857,0.8660254037844387,-0.4999999999999998
2020,5,Diadema,420000,13000,0.75,191,137,3,56,57,64,601,2,143.0952380952381,0.49999999999999994,-0.8660254037844387
2020,6,Diadema,420000,13000,0.75,190,138,3,70,72,44,610,2,145.23809523809524,1.2246467991473532e-16,-1.0
2020,7,Diadema,420000,13000,0.75,154,137,4,59,58,46,556,3,132.38095238095238,-0.4999999999999997,-0.8660254037844388
2020,8,Diadema,420000,13000,0.75,161,124,3,71,44,45,525,3,125.0,-0.8660254037844384,-0.5000000000000004
2020,9,Diadema,420000,13000,0.75,160,106,3,69,47,38,515,3,122.61904761904762,-1.0,-1.8369701987210297e-16
2020,10,Diadema,420000,13000,0.75,150,107,3,67,49,24,489,4,116.42857142857143,-0.8660254037844386,0.5000000000000001
2020,11,Diadema,420000,13000,0.75,135,96,3,55,39,38,438,4,104.28571428571429,-0.5000000000000004,0.8660254037844384
2020,12,Diadema,420000,13000,0.75,110,88,2,59,31,32,374,4,89.04761904761905,-2.4492935982947064e-16,1.0
2021,1,Diadema,420000,13000,0.75,115,66,2,46,37,24,358,1,85.23809523809523,0.49999999999999994,0.8660254037844387
2021,2,Diadema,420000,13000,0.75,141,87,4,57,69,37,493,1,117.38095238095238,0.8660254037844386,0.5000000000000001
2021,3,Diadema,420000,13000,0.75,136,99,3,64,35,38,465,1,110.71428571428571,1.0,6.123233995736766e-17
2021,4,Diadema,420000,13000,0.75,142,133,2,71,38,37,488,2,116.1904761904762,0.8660254037844387,-0.4999999999999998
2021,5,Diadema,420000,13000,0.75,147,117,3,70,66,45,541,2,128.80952380952382,0.49999999999999994,-0.8660254037844387
2021,6,Diadema,420000,13000,0.75,155,106,3,65,52,37,502,2,119.52380952380952,1.2246467991473532e-16,-1.0
2021,7,Diadema,420000,13000,0.75,186,131,4,63,60,48,595,3,141.66666666666669,-0.4999999999999997,-0.8660254037844388
2021,8,Diadema,420000,13000,0.75,156,123,3,53,51,37,509,3,121.19047619047619,-0.8660254037844384,-0.5000000000000004
2021,9,Diadema,420000,13000,0.75,154,117,3,75,50,53,537,3,127.85714285714286,-1.0,-1.8369701987210297e-16
2021,10,Diadema,420000,13000,0.75,131,86,3,58,28,32,416,4,99.04761904761905,-0.8660254037844386,0.5000000000000001
2021,11,Diadema,420000,13000,0.75,137,90,3,58,49,41,460,4,109.52380952380953,-0.5000000000000004,0.8660254037844384
2021,12,Diadema,420000,13000,0.75,137,95,3,63,34,39,447,4,106.42857142857142,-2.4492935982947064e-16,1.0
2022,1,Diadema,420000,13000,0.75,120,93,3,40,46,31,407,1,96.90476190476191,0.49999999999999994,0.8660254037844387
2022,2,Diadema,420000,13000,0.75,142,98,2,47,34,35,424,1,100.95238095238095,0.8660254037844386,0.5000000000000001
2022,3,Diadema,420000,13000,0.75,138,111,3,51,46,46,488,1,116.1904761904762,1.0,6.123233995736766e-17
2022,4,Diadema,420000,13000,0.75,182,128,3,66,56,38,558,2,132.85714285714286,0.8660254037844387,-0.4999999999999998
2022,5,Diadema,420000,13000,0.75,154,115,3,59,66,43,532,2,126.66666666666666,0.49999999999999994,-0.8660254037844387
2022,6,Diadema,420000,13000,0.75,172,130,4,68,52,48,577,2,137.38095238095238,1.2246467991473532e-16,-1.0
2022,7,Diadema,420000,13000,0.75,185,117,4,76,58,45,589,3,140.23809523809524,-0.4999999999999997,-0.8660254037844388
2022,8,Diadema,420000,13000,0.75,163,95,3,67,59,33,502,3,119.52380952380952,-0.8660254037844384,-0.5000000000000004
2022,9,Diadema,420000,13000,0.75,132,85,3,47,45,37,430,3,102.38095238095238,-1.0,-1.8369701987210297e-16
2022,10,Diadema,420000,13000,0.75,130,89,3,42,54,26,422,4,100.47619047619048,-0.8660254037844386,0.5000000000000001
2022,11,Diadema,420000,13000,0.75,141,98,2,51,39,33,432,4,102.85714285714286,-0.5000000000000004,0.8660254037844384
2022,12,Diadema,420000,13000,0.75,136,108,3,46,48,39,464,4,110.47619047619048,-2.4492935982947064e-16,1.0
2023,1,Diadema,420000,13000,0.75,119,75,2,52,25,27,372,1,88.57142857142857,0.49999999999999994,0.8660254037844387
2023,2,Diadema,420000,13000,0.75,129,108,4,39,46,37,462,1,110.0,0.8660254037844386,0.5000000000000001
2023,3,Diadema,420000,13000,0.75,144,98,3,58,34,39,466,1,110.95238095238096,1.0,6.123233995736766e-17
2023,4,Diadema,420000,13000,0.75,167,99,4,65,54,53,539,2,128.33333333333334,0.8660254037844387,-0.4999999999999998
2023,5,Diadema,420000,13000,0.75,173,118,4,70,61,45,575,2,136.90476190476193,0.49999999999999994,-0.8660254037844387
2023,6,Diadema,420000,13000,0.75,174,115,4,66,47,49,562,2,133.8095238095238,1.2246467991473532e-16,-1.0
2023,7,Diadema,420000,13000,0.75,161,99,4,80,53,38,537,3,127.85714285714286,-0.4999999999999997,-0.8660254037844388
2023,8,Diadema,420000,13000,0.75,157,99,3,61,46,37,493,3,117.38095238095238,-0.8660254037844384,-0.5000000000000004
2023,9,Diadema,420000,13000,0.75,120,98,3,52,45,28,423,3,100.71428571428571,-1.0,-1.8369701987210297e-16
2023,10,Diadema,420000,13000,0.75,145,96,3,51,43,33,452,4,107.61904761904762,-0.8660254037844386,0.5000000000000001
2023,11,Diadema,420000,13000,0.75,121,87,3,42,53,35,427,4,101.66666666666666,-0.5000000000000004,0.8660254037844384
2023,12,Diadema,420000,13000,0.75,120,94,3,38,25,27,387,4,92.14285714285714,-2.4492935982947064e-16,1.0
2018,1,Carapicuíba,390000,11500,0.73,134,83,2,43,43,37,401,1,102.82051282051283,0.49999999999999994,0.8660254037844387
2018,2,Carapicuíba,390000,11500,0.73,131,108,3,79,41,38,495,1,126.92307692307692,0.8660254037844386,0.5000000000000001
2018,3,Carapicuíba,390000,11500,0.73,130,124,4,52,53,44,505,1,129.48717948717947,1.0,6.123233995736766e-17
2018,4,Carapicuíba,390000,11500,0.73,174,113,3,71,44,58,537,2,137.6923076923077,0.8660254037844387,-0.4999999999999998
2018,5,Carapicuíba,390000,11500,0.73,203,116,4,83,49,47,615,2,157.69230769230768,0.49999999999999994,-0.8660254037844387
2018,6,Carapicuíba,390000,11500,0.73,180,125,3,64,56,29,551,2,141.28205128205127,1.2246467991473532e-16,-1.0
2018,7,Carapicuíba,390000,11500,0.73,192,117,4,66,59,40,578,3,148.2051282051282,-0.4999999999999997,-0.8660254037844388
2018,8,Carapicuíba,390000,11500,0.73,168,109,3,69,55,39,539,3,138.2051282051282,-0.8660254037844384,-0.5000000000000004
2018,9,Carapicuíba,390000,11500,0.73,138,101,3,54,49,41,461,3,118.2051282051282,-1.0,-1.8369701987210297e-16
2018,10,Carapicuíba,390000,11500,0.73,111,88,2,46,43,35,382,4,97.94871794871794,-0.8660254037844386,0.5000000000000001
2018,11,Carapicuíba,390000,11500,0.73,111,72,2,30,27,17,319,4,81.7948717948718,-0.5000000000000004,0.8660254037844384
2018,12,Carapicuíba,390000,11500,0.73,118,104,3,50,58,38,443,4,113.58974358974359,-2.4492935982947064e-16,1.0
2019,1,Carapicuíba,390000,11500,0.73,128,76,3,45,37,31,392,1,100.51282051282051,0.49999999999999994,0.8660254037844387
2019,2,Carapicuíba,390000,11500,0.73,151,94,3,56,38,40,462,1,118.46153846153847,0.8660254037844386,0.5000000000000001
2019,3,Carapicuíba,390000,11500,0.73,161,88,3,55,48,29,458,1,117.43589743589743,1.0,6.123233995736766e-17
2019,4,Carapicuíba,390000,11500,0.73,172,123,4,75,53,38,582,2,149.23076923076923,0.8660254037844387,-0.4999999999999998
2019,5,Carapicuíba,390000,11500,0.73,172,128,5,70,57,47,599,2,153.5897435897436,0.49999999999999994,-0.8660254037844387
2019,6,Carapicuíba,390000,11500,0.73,188,105,4,76,52,39,574,2,147.17948717948718,1.2246467991473532e-16,-1.0
2019,7,Carapicuíba,390000,11500,0.73,166,129,3,77,54,44,563,3,144.35897435897434,-0.4999999999999997,-0.8660254037844388
2019,8,Carapicuíba,390000,11500,0.73,164,108,3,62,47,32,507,3,130.0,-0.8660254037844384,-0.5000000000000004
2019,9,Carapicuíba,390000,11500,0.73,148,106,2,49,44,33,449,3,115.12820512820512,-1.0,-1.8369701987210297e-16
2019,10,Carapicuíba,390000,11500,0.73,98,89,2,42,41,20,344,4,88.2051282051282,-0.8660254037844386,0.5000000000000001
2019,11,Carapicuíba,390000,11500,0.73,120,96,3,52,47,38,431,4,110.51282051282051,-0.5000000000000004,0.8660254037844384
2019,12,Carapicuíba,390000,11500,0.73,117,87,3,36,35,24,382,4,97.94871794871794,-2.4492935982947064e-16,1.0
2020,1,Carapicuíba,390000,11500,0.73,127,91,3,48,41,29,420,1,107.6923076923077,0.49999999999999994,0.8660254037844387
2020,2,Carapicuíba,390000,11500,0.73,135,95,3,48,53,40,461,1,118.2051282051282,0.8660254037844386,0.5000000000000001
2020,3,Carapicuíba,390000,11500,0.73,157,136,4,81,41,45,567,1,145.3846153846154,1.0,6.123233995736766e-17
2020,4,Carapicuíba,390000,11500,0.73,165,103,3,67,52,34,513,2,131.53846153846155,0.8660254037844387,-0.4999999999999998
2020,5,Carapicuíba,390000,11500,0.73,162,101,3,67,49,35,496,2,127.17948717948718,0.49999999999999994,-0.8660254037844387
2020,6,Carapicuíba,390000,11500,0.73,159,125,5,65,53,53,581,2,148.97435897435898,1.2246467991473532e-16,-1.0
2020,7,Carapicuíba,390000,11500,0.73,142,125,4,63,49,39,518,3,132.82051282051282,-0.4999999999999997,-0.8660254037844388
2020,8,Carapicuíba,390000,11500,0.73,151,111,2,58,48,47,489,3,125.38461538461537,-0.8660254037844384,-0.5000000000000004
2020,9,Carapicuíba,390000,11500,0.73,114,72,3,48,47,21,390,3,100.0,-1.0,-1.8369701987210297e-16
2020,10,Carapicuíba,390000,11500,0.73,125,106,2,47,48,36,428,4,109.74358974358974,-0.8660254037844386,0.5000000000000001
2020,11,Carapicuíba,390000,11500,0.73,130,90,3,54,39,37,429,4,110.0,-0.5000000000000004,0.8660254037844384
2020,12,Carapicuíba,390000,11500,0.73,124,87,3,51,29,41,420,4,107.6923076923077,-2.4492935982947064e-16,1.0
2021,1,Carapicuíba,390000,11500,0.73,99,91,3,51,33,28,386,1,98.97435897435896,0.49999999999999994,0.8660254037844387
2021,2,Carapicuíba,390000,11500,0.73,123,75,2,37,34,18,356,1,91.28205128205128,0.8660254037844386,0.5000000000000001
2021,3,Carapicuíba,390000,11500,0.73,133,102,2,56,35,32,421,1,107.94871794871796,1.0,6.123233995736766e-17
2021,4,Carapicuíba,390000,11500,0.73,160,112,3,66,49,44,528,2,135.3846153846154,0.8660254037844387,-0.4999999999999998
2021,5,Carapicuíba,390000,11500,0.73,139,119,3,63,43,41,493,2,126.41025641025642,0.49999999999999994,-0.8660254037844387
2021,6,Carapicuíba,390000,11500,0.73,138,80,3,52,49,45,450,2,115.3846153846154,1.2246467991473532e-16,-1.0
2021,7,Carapicuíba,390000,11500,0.73,140,109,3,67,44,37,489,3,125.38461538461537,-0.4999999999999997,-0.8660254037844388
2021,8,Carapicuíba,390000,11500,0.73,137,103,3,61,47,38,467,3,119.74358974358975,-0.8660254037844384,-0.5000000000000004
2021,9,Carapicuíba,390000,11500,0.73,131,86,3,57,39,43,444,3,113.84615384615385,-1.0,-1.8369701987210297e-16
2021,10,Carapicuíba,390000,11500,0.73,117,97,3,43,44,36,412,4,105.64102564102564,-0.8660254037844386,0.5000000000000001
2021,11,Carapicuíba,390000,11500,0.73,135,70,2,49,46,33,402,4,103.07692307692307,-0.5000000000000004,0.8660254037844384
2021,12,Carapicuíba,390000,11500,0.73,126,88,2,43,31,32,386,4,98.97435897435896,-2.4492935982947064e-16,1.0
2022,1,Carapicuíba,390000,11500,0.73,147,99,2,55,45,38,452,1,115.8974358974359,0.49999999999999994,0.8660254037844387
2022,2,Carapicuíba,390000,11500,0.73,114,84,2,56,37,33,382,1,97.94871794871794,0.8660254037844386,0.5000000000000001
2022,3,Carapicuíba,390000,11500,0.73,160,96,3,72,58,39,511,1,131.02564102564102,1.0,6.123233995736766e-17
2022,4,Carapicuíba,390000,11500,0.73,132,87,3,56,45,49,458,2,117.43589743589743,0.8660254037844387,-0.4999999999999998
2022,5,Carapicuíba,390000,11500,0.73,142,113,3,56,53,27,473,2,121.2820512820513,0.49999999999999994,-0.8660254037844387
2022,6,Carapicuíba,390000,11500,0.73,135,131,3,65,52,42,517,2,132.56410256410257,1.2246467991473532e-16,-1.0
2022,7,Carapicuíba,390000,11500,0.73,151,98,4,62,48,32,494,3,126.66666666666666,-0.4999999999999997,-0.8660254037844388
2022,8,Carapicuíba,390000,11500,0.73,144,97,3,85,48,31,493,3,126.41025641025642,-0.8660254037844384,-0.5000000000000004
2022,9,Carapicuíba,390000,11500,0.73,137,101,3,67,36,42,464,3,118.97435897435898,-1.0,-1.8369701987210297e-16
2022,10,Carapicuíba,390000,11500,0.73,118,110,2,50,39,32,411,4,105.38461538461539,-0.8660254037844386,0.5000000000000001
2022,11,Carapicuíba,390000,11500,0.73,139,87,2,53,42,31,425,4,108.97435897435896,-0.5000000000000004,0.8660254037844384
2022,12,Carapicuíba,390000,11500,0.73,116,85,3,49,25,33,387,4,99.23076923076923,-2.4492935982947064e-16,1.0
2023,1,Carapicuíba,390000,11500,0.73,118,70,2,45,44,26,371,1,95.12820512820514,0.49999999999999994,0.8660254037844387
2023,2,Carapicuíba,390000,11500,0.73,136,92,3,55,45,31,435,1,111.53846153846153,0.8660254037844386,0.5000000000000001
2023,3,Carapicuíba,390000,11500,0.73,110,98,2,56,42,24,399,1,102.30769230769229,1.0,6.123233995736766e-17
2023,4,Carapicuíba,390000,11500,0.73,143,104,3,64,36,49,491,2,125.89743589743591,0.8660254037844387,-0.4999999999999998
2023,5,Carapicuíba,390000,11500,0.73,181,129,4,65,72,39,589,2,151.02564102564102,0.49999999999999994,-0.8660254037844387
2023,6,Carapicuíba,390000,11500,0.73,164,96,3,55,46,39,477,2,122.3076923076923,1.2246467991473532e-16,-1.0
2023,7,Carapicuíba,390000,11500,0.73,145,93,3,56,40,39,453,3,116.15384615384615,-0.4999999999999997,-0.8660254037844388
2023,8,Carapicuíba,390000,11500,0.73,156,96,3,44,45,50,472,3,121.02564102564102,-0.8660254037844384,-0.5000000000000004
2023,9,Carapicuíba,390000,11500,0.73,127,113,3,57,54,44,476,3,122.05128205128204,-1.0,-1.8369701987210297e-16
2023,10,Carapicuíba,390000,11500,0.73,125,105,3,44,48,37,442,4,113.33333333333334,-0.8660254037844386,0.5000000000000001
2023,11,Carapicuíba,390000,11500,0.73,118,94,3,45,37,30,402,4,103.07692307692307,-0.5000000000000004,0.8660254037844384
2023,12,Carapicuíba,390000,11500,0.73,105,79,2,40,34,26,334,4,85.64102564102564,-2.4492935982947064e-16,1.0
2018,1,Taboão da Serra,290000,10800,0.73,85,76,2,32,41,27,321,1,110.6896551724138,0.49999999999999994,0.8660254037844387
2018,2,Taboão da Serra,290000,10800,0.73,121,79,2,39,38,36,369,1,127.24137931034484,0.8660254037844386,0.5000000000000001
2018,3,Taboão da Serra,290000,10800,0.73,129,99,3,43,44,28,421,1,145.17241379310346,1.0,6.123233995736766e-17
2018,4,Taboão da Serra,290000,10800,0.73,131,71,2,47,36,33,384,2,132.41379310344828,0.8660254037844387,-0.4999999999999998
2018,5,Taboão da Serra,290000,10800,0.73,138,108,3,45,46,30,465,2,160.3448275862069,0.49999999999999994,-0.8660254037844387
2018,6,Taboão da Serra,290000,10800,0.73,114,106,2,41,35,33,394,2,135.86206896551724,1.2246467991473532e-16,-1.0
2018,7,Taboão da Serra,290000,10800,0.73,130,95,2,57,37,26,412,3,142.0689655172414,-0.4999999999999997,-0.8660254037844388
2018,8,Taboão da Serra,290000,10800,0.73,155,97,3,52,38,43,473,3,163.1034482758621,-0.8660254037844384,-0.5000000000000004
2018,9,Taboão da Serra,290000,10800,0.73,115,96,2,51,46,29,401,3,138.27586206896552,-1.0,-1.8369701987210297e-16
2018,10,Taboão da Serra,290000,10800,0.73,122,76,1,33,29,27,335,4,115.51724137931033,-0.8660254037844386,0.5000000000000001
2018,11,Taboão da Serra,290000,10800,0.73,72,61,1,35,28,23,263,4,90.6896551724138,-0.5000000000000004,0.8660254037844384
2018,12,Taboão da Serra,290000,10800,0.73,107,71,2,39,24,35,341,4,117.58620689655173,-2.4492935982947064e-16,1.0
2019,1,Taboão da Serra,290000,10800,0.73,101,62,1,33,32,11,281,1,96.89655172413794,0.49999999999999994,0.8660254037844387
2019,2,Taboão da Serra,290000,10800,0.73,105,64,2,55,37,32,353,1,121.72413793103448,0.8660254037844386,0.5000000000000001
2019,3,Taboão da Serra,290000,10800,0.73,90,76,2,40,28,25,320,1,110.3448275862069,1.0,6.123233995736766e-17
2019,4,Taboão da Serra,290000,10800,0.73,121,87,2,32,50,32,379,2,130.68965517241378,0.8660254037844387,-0.4999999999999998
2019,5,Taboão da Serra,290000,10800,0.73,118,90,3,39,45,35,402,2,138.6206896551724,0.49999999999999994,-0.8660254037844387
2019,6,Taboão da Serra,290000,10800,0.73,106,101,3,39,29,30,381,2,131.3793103448276,1.2246467991473532e-16,-1.0
2019,7,Taboão da Serra,290000,10800,0.73,105,87,2,47,43,32,381,3,131.3793103448276,-0.4999999999999997,-0.8660254037844388
2019,8,Taboão da Serra,290000,10800,0.73,129,107,3,70,34,34,452,3,155.86206896551724,-0.8660254037844384,-0.5000000000000004
2019,9,Taboão da Serra,290000,10800,0.73,137,86,2,60,38,38,418,3,144.13793103448276,-1.0,-1.8369701987210297e-16
2019,10,Taboão da Serra,290000,10800,0.73,95,100,2,39,44,24,368,4,126.89655172413792,-0.8660254037844386,0.5000000000000001
2019,11,Taboão da Serra,290000,10800,0.73,104,70,2,41,33,18,340,4,117.24137931034484,-0.5000000000000004,0.8660254037844384
2019,12,Taboão da Serra,290000,10800,0.73,89,79,2,43,36,27,328,4,113.10344827586208,-2.4492935982947064e-16,1.0
2020,1,Taboão da Serra,290000,10800,0.73,108,75,2,36,31,29,337,1,116.20689655172413,0.49999999999999994,0.8660254037844387
2020,2,Taboão da Serra,290000,10800,0.73,103,76,2,38,32,31,341,1,117.58620689655173,0.8660254037844386,0.5000000000000001
2020,3,Taboão da Serra,290000,10800,0.73,122,92,2,54,38,27,406,1,140.0,1.0,6.123233995736766e-17
2020,4,Taboão da Serra,290000,10800,0.73,120,75,2,54,34,29,373,2,128.6206896551724,0.8660254037844387,-0.4999999999999998
2020,5,Taboão da Serra,290000,10800,0.73,143,103,3,47,43,36,449,2,154.82758620689654,0.49999999999999994,-0.8660254037844387
2020,6,Taboão da Serra,290000,10800,0.73,133,111,3,51,54,34,460,2,158.6206896551724,1.2246467991473532e-16,-1.0
2020,7,Taboão da Serra,290000,10800,0.73,120,92,3,55,42,36,436,3,150.3448275862069,-0.4999999999999997,-0.8660254037844388
2020,8,Taboão da Serra,290000,10800,0.73,114,96,2,51,48,42,419,3,144.48275862068965,-0.8660254037844384,-0.5000000000000004
2020,9,Taboão da Serra,290000,10800,0.73,99,70,2,39,39,33,330,3,113.79310344827587,-1.0,-1.8369701987210297e-16
2020,10,Taboão da Serra,290000,10800,0.73,103,81,2,42,38,23,347,4,119.6551724137931,-0.8660254037844386,0.5000000000000001
2020,11,Taboão da Serra,290000,10800,0.73,85,58,2,27,27,31,284,4,97.93103448275862,-0.5000000000000004,0.8660254037844384
2020,12,Taboão da Serra,290000,10800,0.73,109,77,2,38,39,38,354,4,122.06896551724138,-2.4492935982947064e-16,1.0
2021,1,Taboão da Serra,290000,10800,0.73,106,61,2,41,31,25,323,1,111.37931034482759,0.49999999999999994,0.8660254037844387
2021,2,Taboão da Serra,290000,10800,0.73,87,68,2,37,40,28,325,1,112.06896551724137,0.8660254037844386,0.5000000000000001
2021,3,Taboão da Serra,290000,10800,0.73,90,69,2,41,35,27,322,1,111.03448275862068,1.0,6.123233995736766e-17
2021,4,Taboão da Serra,290000,10800,0.73,114,86,3,35,33,39,386,2,133.10344827586206,0.8660254037844387,-0.4999999999999998
2021,5,Taboão da Serra,290000,10800,0.73,120,101,2,36,41,31,402,2,138.6206896551724,0.49999999999999994,-0.8660254037844387
2021,6,Taboão da Serra,290000,10800,0.73,122,84,2,48,24,31,380,2,131.0344827586207,1.2246467991473532e-16,-1.0
2021,7,Taboão da Serra,290000,10800,0.73,131,117,3,52,52,34,465,3,160.3448275862069,-0.4999999999999997,-0.8660254037844388
2021,8,Taboão da Serra,290000,10800,0.73,100,65,2,55,46,24,349,3,120.3448275862069,-0.8660254037844384,-0.5000000000000004
2021,9,Taboão da Serra,290000,10800,0.73,136,74,3,43,37,29,396,3,136.55172413793105,-1.0,-1.8369701987210297e-16
2021,10,Taboão da Serra,290000,10800,0.73,126,77,2,37,35,31,378,4,130.3448275862069,-0.8660254037844386,0.5000000000000001
2021,11,Taboão da Serra,290000,10800,0.73,95,75,2,43,30,21,320,4,110.3448275862069,-0.5000000000000004,0.8660254037844384
2021,12,Taboão da Serra,290000,10800,0.73,114,50,2,46,28,37,343,4,118.27586206896552,-2.4492935982947064e-16,1.0
2022,1,Taboão da Serra,290000,10800,0.73,77,72,2,37,24,29,295,1,101.72413793103448,0.49999999999999994,0.8660254037844387
2022,2,Taboão da Serra,290000,10800,0.73,110,73,2,40,40,23,341,1,117.58620689655173,0.8660254037844386,0.5000000000000001
2022,3,Taboão da Serra,290000,10800,0.73,86,74,2,43,45,35,341,1,117.58620689655173,1.0,6.123233995736766e-17
2022,4,Taboão da Serra,290000,10800,0.73,130,70,2,60,41,30,392,2,135.17241379310346,0.8660254037844387,-0.4999999999999998
2022,5,Taboão da Serra,290000,10800,0.73,119,107,3,54,40,36,434,2,149.6551724137931,0.49999999999999994,-0.8660254037844387
2022,6,Taboão da Serra,290000,10800,0.73,130,94,3,57,35,30,424,2,146.20689655172413,1.2246467991473532e-16,-1.0
2022,7,Taboão da Serra,290000,10800,0.73,99,87,3,59,32,37,400,3,137.9310344827586,-0.4999999999999997,-0.8660254037844388
2022,8,Taboão da Serra,290000,10800,0.73,90,78,2,44,39,24,335,3,115.51724137931033,-0.8660254037844384,-0.5000000000000004
2022,9,Taboão da Serra,290000,10800,0.73,131,71,2,38,27,35,365,3,125.86206896551724,-1.0,-1.8369701987210297e-16
2022,10,Taboão da Serra,290000,10800,0.73,97,74,2,40,32,20,323,4,111.37931034482759,-0.8660254037844386,0.5000000000000001
2022,11,Taboão da Serra,290000,10800,0.73,79,65,1,33,31,26,279,4,96.20689655172414,-0.5000000000000004,0.8660254037844384
2022,12,Taboão da Serra,290000,10800,0.73,105,55,1,33,28,17,280,4,96.55172413793103,-2.4492935982947064e-16,1.0
2023,1,Taboão da Serra,290000,10800,0.73,96,73,2,34,43,26,337,1,116.20689655172413,0.49999999999999994,0.8660254037844387
2023,2,Taboão da Serra,290000,10800,0.73,100,72,2,38,32,23,328,1,113.10344827586208,0.8660254037844386,0.5000000000000001
2023,3,Taboão da Serra,290000,10800,0.73,106,62,2,45,29,24,335,1,115.51724137931033,1.0,6.123233995736766e-17
2023,4,Taboão da Serra,290000,10800,0.73,114,87,2,33,40,21,361,2,124.48275862068967,0.8660254037844387,-0.4999999999999998
2023,5,Taboão da Serra,290000,10800,0.73,115,77,3,51,36,20,382,2,131.72413793103448,0.49999999999999994,-0.8660254037844387
2023,6,Taboão da Serra,290000,10800,0.73,123,91,2,50,27,28,388,2,133.79310344827584,1.2246467991473532e-16,-1.0
2023,7,Taboão da Serra,290000,10800,0.73,97,76,2,53,34,26,354,3,122.06896551724138,-0.4999999999999997,-0.8660254037844388
2023,8,Taboão da Serra,290000,10800,0.73,130,79,2,47,33,25,380,3,131.0344827586207,-0.8660254037844384,-0.5000000000000004
2023,9,Taboão da Serra,290000,10800,0.73,102,83,2,49,33,27,353,3,121.72413793103448,-1.0,-1.8369701987210297e-16
2023,10,Taboão da Serra,290000,10800,0.73,98,75,2,39,28,20,319,4,110.0,-0.8660254037844386,0.5000000000000001
2023,11,Taboão da Serra,290000,10800,0.73,74,75,1,31,25,23,276,4,95.17241379310344,-0.5000000000000004,0.8660254037844384
2023,12,Taboão da Serra,290000,10800,0.73,95,63,2,48,29,22,315,4,108.62068965517241,-2.4492935982947064e-16,1.0
2018,1,Itaquera,200000,6400,0.77,60,49,2,38,18,18,236,1,118.0,0.49999999999999994,0.8660254037844387
2018,2,Itaquera,200000,6400,0.77,84,46,2,25,24,18,256,1,128.0,0.8660254037844386,0.5000000000000001
2018,3,Itaquera,200000,6400,0.77,104,62,1,42,31,26,306,1,153.0,1.0,6.123233995736766e-17
2018,4,Itaquera,200000,6400,0.77,89,58,2,36,23,26,288,2,144.0,0.8660254037844387,-0.4999999999999998
2018,5,Itaquera,200000,6400,0.77,124,83,2,39,31,25,374,2,187.0,0.49999999999999994,-0.8660254037844387
2018,6,Itaquera,200000,6400,0.77,101,70,2,41,30,28,325,2,162.5,1.2246467991473532e-16,-1.0
2018,7,Itaquera,200000,6400,0.77,98,75,2,34,29,30,323,3,161.5,-0.4999999999999997,-0.8660254037844388
2018,8,Itaquera,200000,6400,0.77,100,80,2,34,33,25,335,3,167.5,-0.8660254037844384,-0.5000000000000004
2018,9,Itaquera,200000,6400,0.77,69,55,1,30,34,17,251,3,125.5,-1.0,-1.8369701987210297e-16
2018,10,Itaquera,200000,6400,0.77,75,48,1,33,36,26,261,4,130.5,-0.8660254037844386,0.5000000000000001
2018,11,Itaquera,200000,6400,0.77,75,62,2,44,28,14,273,4,136.5,-0.5000000000000004,0.8660254037844384
2018,12,Itaquera,200000,6400,0.77,90,48,2,30,22,15,257,4,128.5,-2.4492935982947064e-16,1.0
2019,1,Itaquera,200000,6400,0.77,60,70,1,33,19,23,237,1,118.50000000000001,0.49999999999999994,0.8660254037844387
2019,2,Itaquera,200000,6400,0.77,82,42,1,36,26,27,260,1,130.0,0.8660254037844386,0.5000000000000001
2019,3,Itaquera,200000,6400,0.77,91,71,2,42,33,26,319,1,159.5,1.0,6.123233995736766e-17
2019,4,Itaquera,200000,6400,0.77,87,58,1,42,32,25,293,2,146.5,0.8660254037844387,-0.4999999999999998
2019,5,Itaquera,200000,6400,0.77,97,70,2,42,35,21,320,2,160.0,0.49999999999999994,-0.8660254037844387
2019,6,Itaquera,200000,6400,0.77,107,86,2,46,25,16,338,2,169.0,1.2246467991473532e-16,-1.0
2019,7,Itaquera,200000,6400,0.77,78,75,1,41,27,21,288,3,144.0,-0.4999999999999997,-0.8660254037844388
2019,8,Itaquera,200000,6400,0.77,90,67,2,34,32,23,298,3,149.0,-0.8660254037844384,-0.5000000000000004
